academic_item,applies_to_all_offerings,code,type,Status
C07141,True,098503M,CRICOS,Added or Changed
C07141,True,098503M,CRICOS,Added or Changed
C07141,True,098503M,CRICOS,Added or Changed
C07141,True,098503M,CRICOS,Added or Changed
C07141,True,098503M,CRICOS,Added or Changed
C07141,True,098503M,CRICOS,Added or Changed
C07141,True,098503M,CRICOS,Added or Changed
C07141,True,098503M,CRICOS,Added or Changed
C07141,True,098503M,CRICOS,Added or Changed
C07141,True,098503M,CRICOS,Added or Changed
C07142,True,107948C,CRICOS,Added or Changed
C07142,True,107948C,CRICOS,Added or Changed
C07142,True,107948C,CRICOS,Added or Changed
C07142,True,107948C,CRICOS,Added or Changed
C07142,True,107948C,CRICOS,Added or Changed
C07142,True,107948C,CRICOS,Added or Changed
C07142,True,107948C,CRICOS,Added or Changed
C07142,True,107948C,CRICOS,Added or Changed
C07142,True,107948C,CRICOS,Added or Changed
C07142,True,107948C,CRICOS,Added or Changed
C07147,True,107468H,CRICOS,Added or Changed
C07147,True,107468H,CRICOS,Added or Changed
C07147,True,107468H,CRICOS,Added or Changed
C07147,True,107468H,CRICOS,Added or Changed
C07147,True,107468H,CRICOS,Added or Changed
C07147,True,107468H,CRICOS,Added or Changed
C07147,True,107468H,CRICOS,Added or Changed
C07147,True,107468H,CRICOS,Added or Changed
C07152,True,pending,CRICOS,Added or Changed
C07152,True,pending,CRICOS,Added or Changed
C07152,True,pending,CRICOS,Added or Changed
C07152,True,pending,CRICOS,Added or Changed
C09004,True,015933J,CRICOS,Added or Changed
C09004,True,015933J,CRICOS,Added or Changed
C09004,True,015933J,CRICOS,Added or Changed
C09004,True,015933J,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09018,True,015936F,CRICOS,Added or Changed
C09019,True,046619G,CRICOS,Added or Changed
C09019,True,046619G,CRICOS,Added or Changed
C09019,True,046619G,CRICOS,Added or Changed
C09019,True,046619G,CRICOS,Added or Changed
C09019,True,046619G,CRICOS,Added or Changed
C09019,True,046619G,CRICOS,Added or Changed
C09031,True,040706A,CRICOS,Added or Changed
C09031,True,040706A,CRICOS,Added or Changed
C09031,True,040706A,CRICOS,Added or Changed
C09031,True,040706A,CRICOS,Added or Changed
C09031,True,040706A,CRICOS,Added or Changed
C09031,True,040706A,CRICOS,Added or Changed
C09047,True,088589E,CRICOS,Added or Changed
C09047,True,088589E,CRICOS,Added or Changed
C09047,True,088589E,CRICOS,Added or Changed
C09047,True,088589E,CRICOS,Added or Changed
C09047,True,088589E,CRICOS,Added or Changed
C09048,True,044180E,CRICOS,Added or Changed
C09048,True,044180E,CRICOS,Added or Changed
C09048,True,044180E,CRICOS,Added or Changed
C09048,True,044180E,CRICOS,Added or Changed
C09048,True,044180E,CRICOS,Added or Changed
C09049,True,098041C,CRICOS,Added or Changed
C09049,True,098041C,CRICOS,Added or Changed
C09049,True,098041C,CRICOS,Added or Changed
C09049,True,098041C,CRICOS,Added or Changed
C09055,True,071630D,CRICOS,Added or Changed
C09055,True,071630D,CRICOS,Added or Changed
C09055,True,071630D,CRICOS,Added or Changed
C09055,True,071630D,CRICOS,Added or Changed
C09055,True,071630D,CRICOS,Added or Changed
C09055,True,071630D,CRICOS,Added or Changed
C09055,True,071630D,CRICOS,Added or Changed
C09055,True,071630D,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09057,True,043289M,CRICOS,Added or Changed
C09066,True,084098A,CRICOS,Added or Changed
C09066,True,084098A,CRICOS,Added or Changed
C09066,True,084098A,CRICOS,Added or Changed
C09066,True,084098A,CRICOS,Added or Changed
C09066,True,084098A,CRICOS,Added or Changed
C09066,True,084098A,CRICOS,Added or Changed
C09067,True,084099M,CRICOS,Added or Changed
C09067,True,084099M,CRICOS,Added or Changed
C09067,True,084099M,CRICOS,Added or Changed
C09067,True,084099M,CRICOS,Added or Changed
C09067,True,084099M,CRICOS,Added or Changed
C09067,True,084099M,CRICOS,Added or Changed
C09067,True,084099M,CRICOS,Added or Changed
C09070,True,084091G,CRICOS,Added or Changed
C09070,True,084091G,CRICOS,Added or Changed
C09070,True,084091G,CRICOS,Added or Changed
C09070,True,084091G,CRICOS,Added or Changed
C09070,True,084091G,CRICOS,Added or Changed
C09070,True,084091G,CRICOS,Added or Changed
C09071,True,084092G,CRICOS,Added or Changed
C09071,True,084092G,CRICOS,Added or Changed
C09071,True,084092G,CRICOS,Added or Changed
C09071,True,084092G,CRICOS,Added or Changed
C09071,True,084092G,CRICOS,Added or Changed
C09071,True,084092G,CRICOS,Added or Changed
C09072,True,084093F,CRICOS,Added or Changed
C09072,True,084093F,CRICOS,Added or Changed
C09072,True,084093F,CRICOS,Added or Changed
C09072,True,084093F,CRICOS,Added or Changed
C09072,True,084093F,CRICOS,Added or Changed
C09072,True,084093F,CRICOS,Added or Changed
C09072,True,084093F,CRICOS,Added or Changed
C09072,True,084093F,CRICOS,Added or Changed
C09073,True,084094E,CRICOS,Added or Changed
C09073,True,084094E,CRICOS,Added or Changed
C09073,True,084094E,CRICOS,Added or Changed
C09073,True,084094E,CRICOS,Added or Changed
C09073,True,084094E,CRICOS,Added or Changed
C09073,True,084094E,CRICOS,Added or Changed
C09074,True,084095D,CRICOS,Added or Changed
C09074,True,084095D,CRICOS,Added or Changed
C09074,True,084095D,CRICOS,Added or Changed
C09074,True,084095D,CRICOS,Added or Changed
C09074,True,084095D,CRICOS,Added or Changed
C09074,True,084095D,CRICOS,Added or Changed
C09074,True,084095D,CRICOS,Added or Changed
C09074,True,084095D,CRICOS,Added or Changed
C09075,True,084096C,CRICOS,Added or Changed
C09075,True,084096C,CRICOS,Added or Changed
C09075,True,084096C,CRICOS,Added or Changed
C09075,True,084096C,CRICOS,Added or Changed
C09075,True,084096C,CRICOS,Added or Changed
C09075,True,084096C,CRICOS,Added or Changed
C09076,True,084097B,CRICOS,Added or Changed
C09076,True,084097B,CRICOS,Added or Changed
C09076,True,084097B,CRICOS,Added or Changed
C09076,True,084097B,CRICOS,Added or Changed
C09076,True,084097B,CRICOS,Added or Changed
C09076,True,084097B,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09079,True,080270D,CRICOS,Added or Changed
C09081,True,085890B,CRICOS,Added or Changed
C09081,True,085890B,CRICOS,Added or Changed
C09081,True,085890B,CRICOS,Added or Changed
C09100,True,092385E,CRICOS,Added or Changed
C09100,True,092385E,CRICOS,Added or Changed
C09100,True,092385E,CRICOS,Added or Changed
C09100,True,092385E,CRICOS,Added or Changed
C09100,True,092385E,CRICOS,Added or Changed
C09100,True,092385E,CRICOS,Added or Changed
C09100,True,092385E,CRICOS,Added or Changed
C09100,True,092385E,CRICOS,Added or Changed
C09119,True,092896D,CRICOS,Added or Changed
C09119,True,092896D,CRICOS,Added or Changed
C09119,True,092896D,CRICOS,Added or Changed
C09119,True,092896D,CRICOS,Added or Changed
C09119,True,092896D,CRICOS,Added or Changed
C09119,True,092896D,CRICOS,Added or Changed
C09119,True,092896D,CRICOS,Added or Changed
C09119,True,092896D,CRICOS,Added or Changed
C09119,True,092896D,CRICOS,Added or Changed
C09122,True,0100449,CRICOS,Added or Changed
C09122,True,0100449,CRICOS,Added or Changed
C09123,True,0100570,CRICOS,Added or Changed
C09123,True,0100570,CRICOS,Added or Changed
C09123,True,0100570,CRICOS,Added or Changed
C09124,True,0100571,CRICOS,Added or Changed
C09124,True,0100571,CRICOS,Added or Changed
C09124,True,0100571,CRICOS,Added or Changed
C09129,True,106662C,CRICOS,Added or Changed
C09129,True,106662C,CRICOS,Added or Changed
C09129,True,106662C,CRICOS,Added or Changed
C09129,True,106662C,CRICOS,Added or Changed
C09129,True,106662C,CRICOS,Added or Changed
C09129,True,106662C,CRICOS,Added or Changed
C09129,True,106662C,CRICOS,Added or Changed
C09129,True,106662C,CRICOS,Added or Changed
C09130,True,107053J,CRICOS,Added or Changed
C09130,True,107053J,CRICOS,Added or Changed
C09130,True,107053J,CRICOS,Added or Changed
C09130,True,107053J,CRICOS,Added or Changed
C09131,True,107049E,CRICOS,Added or Changed
C09131,True,107049E,CRICOS,Added or Changed
C09132,True,106929C,CRICOS,Added or Changed
C09132,True,106929C,CRICOS,Added or Changed
C09132,True,106929C,CRICOS,Added or Changed
C09132,True,106929C,CRICOS,Added or Changed
C09132,True,106929C,CRICOS,Added or Changed
C09132,True,106929C,CRICOS,Added or Changed
C09132,True,106929C,CRICOS,Added or Changed
C09132,True,106929C,CRICOS,Added or Changed
C09133,True,106918F,CRICOS,Added or Changed
C09133,True,106918F,CRICOS,Added or Changed
C09133,True,106918F,CRICOS,Added or Changed
C09133,True,106918F,CRICOS,Added or Changed
C09134,True,106930K,CRICOS,Added or Changed
C09134,True,106930K,CRICOS,Added or Changed
C09134,True,106930K,CRICOS,Added or Changed
C09134,True,106930K,CRICOS,Added or Changed
C09134,True,106930K,CRICOS,Added or Changed
C09134,True,106930K,CRICOS,Added or Changed
C09134,True,106930K,CRICOS,Added or Changed
C09134,True,106930K,CRICOS,Added or Changed
C09135,True,106931J,CRICOS,Added or Changed
C09135,True,106931J,CRICOS,Added or Changed
C09135,True,106931J,CRICOS,Added or Changed
C09135,True,106931J,CRICOS,Added or Changed
C09135,True,106931J,CRICOS,Added or Changed
C09135,True,106931J,CRICOS,Added or Changed
C09135,True,106931J,CRICOS,Added or Changed
C09135,True,106931J,CRICOS,Added or Changed
C09136,True,106934F,CRICOS,Added or Changed
C09136,True,106934F,CRICOS,Added or Changed
C09136,True,106934F,CRICOS,Added or Changed
C09136,True,106934F,CRICOS,Added or Changed
C09136,True,106934F,CRICOS,Added or Changed
C09136,True,106934F,CRICOS,Added or Changed
C09136,True,106934F,CRICOS,Added or Changed
C09136,True,106934F,CRICOS,Added or Changed
C09137,True,106935E,CRICOS,Added or Changed
C09137,True,106935E,CRICOS,Added or Changed
C09137,True,106935E,CRICOS,Added or Changed
C09137,True,106935E,CRICOS,Added or Changed
C09137,True,106935E,CRICOS,Added or Changed
C09137,True,106935E,CRICOS,Added or Changed
C09137,True,106935E,CRICOS,Added or Changed
C09137,True,106935E,CRICOS,Added or Changed
C09138,True,106936D,CRICOS,Added or Changed
C09138,True,106936D,CRICOS,Added or Changed
C09138,True,106936D,CRICOS,Added or Changed
C09138,True,106936D,CRICOS,Added or Changed
C09138,True,106936D,CRICOS,Added or Changed
C09138,True,106936D,CRICOS,Added or Changed
C09138,True,106936D,CRICOS,Added or Changed
C09138,True,106936D,CRICOS,Added or Changed
C09139,True,106937C,CRICOS,Added or Changed
C09139,True,106937C,CRICOS,Added or Changed
C09139,True,106937C,CRICOS,Added or Changed
C09139,True,106937C,CRICOS,Added or Changed
C09139,True,106937C,CRICOS,Added or Changed
C09139,True,106937C,CRICOS,Added or Changed
C09139,True,106937C,CRICOS,Added or Changed
C09139,True,106937C,CRICOS,Added or Changed
C09140,True,106938B,CRICOS,Added or Changed
C09140,True,106938B,CRICOS,Added or Changed
C09140,True,106938B,CRICOS,Added or Changed
C09140,True,106938B,CRICOS,Added or Changed
C09140,True,106938B,CRICOS,Added or Changed
C09140,True,106938B,CRICOS,Added or Changed
C09140,True,106938B,CRICOS,Added or Changed
C09140,True,106938B,CRICOS,Added or Changed
C09141,True,106923J,CRICOS,Added or Changed
C09141,True,106923J,CRICOS,Added or Changed
C09141,True,106923J,CRICOS,Added or Changed
C09141,True,106923J,CRICOS,Added or Changed
C09141,True,106923J,CRICOS,Added or Changed
C09141,True,106923J,CRICOS,Added or Changed
C09142,True,106901D,CRICOS,Added or Changed
C09142,True,106901D,CRICOS,Added or Changed
C09142,True,106901D,CRICOS,Added or Changed
C09142,True,106901D,CRICOS,Added or Changed
C09142,True,106901D,CRICOS,Added or Changed
C09142,True,106901D,CRICOS,Added or Changed
C09142,True,106901D,CRICOS,Added or Changed
C09142,True,106901D,CRICOS,Added or Changed
C09143,True,106924H,CRICOS,Added or Changed
C09143,True,106924H,CRICOS,Added or Changed
C09143,True,106924H,CRICOS,Added or Changed
C09143,True,106924H,CRICOS,Added or Changed
C09144,True,106925G,CRICOS,Added or Changed
C09144,True,106925G,CRICOS,Added or Changed
C09144,True,106925G,CRICOS,Added or Changed
C09144,True,106925G,CRICOS,Added or Changed
C09144,True,106925G,CRICOS,Added or Changed
C09144,True,106925G,CRICOS,Added or Changed
C09144,True,106925G,CRICOS,Added or Changed
C09144,True,106925G,CRICOS,Added or Changed
C09145,True,106926F,CRICOS,Added or Changed
C09145,True,106926F,CRICOS,Added or Changed
C09145,True,106926F,CRICOS,Added or Changed
C09145,True,106926F,CRICOS,Added or Changed
C09146,True,106927E,CRICOS,Added or Changed
C09146,True,106927E,CRICOS,Added or Changed
C09146,True,106927E,CRICOS,Added or Changed
C09146,True,106927E,CRICOS,Added or Changed
C09147,True,106921M,CRICOS,Added or Changed
C09147,True,106921M,CRICOS,Added or Changed
C09147,True,106921M,CRICOS,Added or Changed
C09147,True,106921M,CRICOS,Added or Changed
C09147,True,106921M,CRICOS,Added or Changed
C09147,True,106921M,CRICOS,Added or Changed
C09148,True,106922K,CRICOS,Added or Changed
C09148,True,106922K,CRICOS,Added or Changed
C09148,True,106922K,CRICOS,Added or Changed
C09148,True,106922K,CRICOS,Added or Changed
C09148,True,106922K,CRICOS,Added or Changed
C09148,True,106922K,CRICOS,Added or Changed
C09149,True,106912A,CRICOS,Added or Changed
C09149,True,106912A,CRICOS,Added or Changed
C09150,True,106913M,CRICOS,Added or Changed
C09150,True,106913M,CRICOS,Added or Changed
C09150,True,106913M,CRICOS,Added or Changed
C09150,True,106913M,CRICOS,Added or Changed
C09151,True,106903B,CRICOS,Added or Changed
C09151,True,106903B,CRICOS,Added or Changed
C09151,True,106903B,CRICOS,Added or Changed
C09151,True,106903B,CRICOS,Added or Changed
C09151,True,106903B,CRICOS,Added or Changed
C09151,True,106903B,CRICOS,Added or Changed
C09151,True,106903B,CRICOS,Added or Changed
C09151,True,106903B,CRICOS,Added or Changed
C09152,True,106905M,CRICOS,Added or Changed
C09152,True,106905M,CRICOS,Added or Changed
C09152,True,106905M,CRICOS,Added or Changed
C09152,True,106905M,CRICOS,Added or Changed
C09152,True,106905M,CRICOS,Added or Changed
C09152,True,106905M,CRICOS,Added or Changed
C09152,True,106905M,CRICOS,Added or Changed
C09152,True,106905M,CRICOS,Added or Changed
C09153,True,106919E,CRICOS,Added or Changed
C09153,True,106919E,CRICOS,Added or Changed
C09153,True,106919E,CRICOS,Added or Changed
C09153,True,106919E,CRICOS,Added or Changed
C09153,True,106919E,CRICOS,Added or Changed
C09153,True,106919E,CRICOS,Added or Changed
C09153,True,106919E,CRICOS,Added or Changed
C09153,True,106919E,CRICOS,Added or Changed
C09155,True,106914K,CRICOS,Added or Changed
C09155,True,106914K,CRICOS,Added or Changed
C09156,True,106915J,CRICOS,Added or Changed
C09156,True,106915J,CRICOS,Added or Changed
C09157,True,106928D,CRICOS,Added or Changed
C09157,True,106928D,CRICOS,Added or Changed
C09157,True,106928D,CRICOS,Added or Changed
C09157,True,106928D,CRICOS,Added or Changed
C09157,True,106928D,CRICOS,Added or Changed
C09157,True,106928D,CRICOS,Added or Changed
C09157,True,106928D,CRICOS,Added or Changed
C09157,True,106928D,CRICOS,Added or Changed
C09158,True,111249G,CRICOS,Added or Changed
C09158,True,111249G,CRICOS,Added or Changed
C09158,True,111249G,CRICOS,Added or Changed
C09158,True,111249G,CRICOS,Added or Changed
C09158,True,111249G,CRICOS,Added or Changed
C09158,True,111249G,CRICOS,Added or Changed
C09159,True,106920A,CRICOS,Added or Changed
C09159,True,106920A,CRICOS,Added or Changed
C09159,True,106920A,CRICOS,Added or Changed
C09159,True,106920A,CRICOS,Added or Changed
C09159,True,106920A,CRICOS,Added or Changed
C09159,True,106920A,CRICOS,Added or Changed
C09160,True,106916H,CRICOS,Added or Changed
C09160,True,106916H,CRICOS,Added or Changed
C09162,True,106917G,CRICOS,Added or Changed
C09162,True,106917G,CRICOS,Added or Changed
C09162,True,106917G,CRICOS,Added or Changed
C09162,True,106917G,CRICOS,Added or Changed
C09162,True,106917G,CRICOS,Added or Changed
C09162,True,106917G,CRICOS,Added or Changed
C09163,True,106910C,CRICOS,Added or Changed
C09163,True,106910C,CRICOS,Added or Changed
C09163,True,106910C,CRICOS,Added or Changed
C09163,True,106910C,CRICOS,Added or Changed
C09164,True,106911B,CRICOS,Added or Changed
C09164,True,106911B,CRICOS,Added or Changed
C09164,True,106911B,CRICOS,Added or Changed
C09164,True,106911B,CRICOS,Added or Changed
C09164,True,106911B,CRICOS,Added or Changed
C09164,True,106911B,CRICOS,Added or Changed
C09164,True,106911B,CRICOS,Added or Changed
C09164,True,106911B,CRICOS,Added or Changed
C09166,True,110752M,CRICOS,Added or Changed
C09166,True,110752M,CRICOS,Added or Changed
C09166,True,110752M,CRICOS,Added or Changed
C09166,True,110752M,CRICOS,Added or Changed
C09166,True,110752M,CRICOS,Added or Changed
C09166,True,110752M,CRICOS,Added or Changed
C09167,True,110748G,CRICOS,Added or Changed
C09167,True,110748G,CRICOS,Added or Changed
C09167,True,110748G,CRICOS,Added or Changed
C09167,True,110748G,CRICOS,Added or Changed
C09167,True,110748G,CRICOS,Added or Changed
C09167,True,110748G,CRICOS,Added or Changed
C09168,True,110745K,CRICOS,Added or Changed
C09168,True,110745K,CRICOS,Added or Changed
C09168,True,110745K,CRICOS,Added or Changed
C09168,True,110745K,CRICOS,Added or Changed
C09168,True,110745K,CRICOS,Added or Changed
C09168,True,110745K,CRICOS,Added or Changed
C09169,True,113303A,CRICOS,Added or Changed
C09169,True,113303A,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10004,True,044179J,CRICOS,Added or Changed
C10020,True,026187C,CRICOS,Added or Changed
C10020,True,026187C,CRICOS,Added or Changed
C10020,True,026187C,CRICOS,Added or Changed
C10020,True,026187C,CRICOS,Added or Changed
C10026,True,006487A,CRICOS,Added or Changed
C10026,True,006487A,CRICOS,Added or Changed
C10026,True,006487A,CRICOS,Added or Changed
C10026,True,006487A,CRICOS,Added or Changed
C10066,True,033909D,CRICOS,Added or Changed
C10066,True,033909D,CRICOS,Added or Changed
C10066,True,033909D,CRICOS,Added or Changed
C10066,True,033909D,CRICOS,Added or Changed
C10066,True,033909D,CRICOS,Added or Changed
C10066,True,033909D,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10122,True,019877B,CRICOS,Added or Changed
C10123,True,026198M,CRICOS,Added or Changed
C10123,True,026198M,CRICOS,Added or Changed
C10123,True,026198M,CRICOS,Added or Changed
C10124,True,013614G,CRICOS,Added or Changed
C10124,True,013614G,CRICOS,Added or Changed
C10124,True,013614G,CRICOS,Added or Changed
C10124,True,013614G,CRICOS,Added or Changed
C10124,True,013614G,CRICOS,Added or Changed
C10124,True,013614G,CRICOS,Added or Changed
C10125,True,008756B,CRICOS,Added or Changed
C10125,True,008756B,CRICOS,Added or Changed
C10125,True,008756B,CRICOS,Added or Changed
C10125,True,008756B,CRICOS,Added or Changed
C10125,True,008756B,CRICOS,Added or Changed
C10125,True,008756B,CRICOS,Added or Changed
C10125,True,008756B,CRICOS,Added or Changed
C10125,True,008756B,CRICOS,Added or Changed
C10126,True,009473E,CRICOS,Added or Changed
C10126,True,009473E,CRICOS,Added or Changed
C10126,True,009473E,CRICOS,Added or Changed
C10126,True,009473E,CRICOS,Added or Changed
C10126,True,009473E,CRICOS,Added or Changed
C10126,True,009473E,CRICOS,Added or Changed
C10129,True,026195C,CRICOS,Added or Changed
C10129,True,026195C,CRICOS,Added or Changed
C10129,True,026195C,CRICOS,Added or Changed
C10129,True,026195C,CRICOS,Added or Changed
C10129,True,026195C,CRICOS,Added or Changed
C10131,True,025797G,CRICOS,Added or Changed
C10131,True,025797G,CRICOS,Added or Changed
C10131,True,025797G,CRICOS,Added or Changed
C10131,True,025797G,CRICOS,Added or Changed
C10131,True,025797G,CRICOS,Added or Changed
C10131,True,025797G,CRICOS,Added or Changed
C10131,True,025797G,CRICOS,Added or Changed
C10131,True,025797G,CRICOS,Added or Changed
C10136,True,040713B,CRICOS,Added or Changed
C10136,True,040713B,CRICOS,Added or Changed
C10136,True,040713B,CRICOS,Added or Changed
C10136,True,040713B,CRICOS,Added or Changed
C10136,True,040713B,CRICOS,Added or Changed
C10136,True,040713B,CRICOS,Added or Changed
C10148,True,040941A,CRICOS,Added or Changed
C10148,True,040941A,CRICOS,Added or Changed
C10148,True,040941A,CRICOS,Added or Changed
C10148,True,040941A,CRICOS,Added or Changed
C10148,True,040941A,CRICOS,Added or Changed
C10148,True,040941A,CRICOS,Added or Changed
C10162,True,032310K,CRICOS,Added or Changed
C10162,True,032310K,CRICOS,Added or Changed
C10162,True,032310K,CRICOS,Added or Changed
C10162,True,032310K,CRICOS,Added or Changed
C10162,True,032310K,CRICOS,Added or Changed
C10162,True,032310K,CRICOS,Added or Changed
C10163,True,040712C,CRICOS,Added or Changed
C10163,True,040712C,CRICOS,Added or Changed
C10163,True,040712C,CRICOS,Added or Changed
C10163,True,040712C,CRICOS,Added or Changed
C10163,True,040712C,CRICOS,Added or Changed
C10163,True,040712C,CRICOS,Added or Changed
C10163,True,040712C,CRICOS,Added or Changed
C10163,True,040712C,CRICOS,Added or Changed
C10167,True,043287B,CRICOS,Added or Changed
C10167,True,043287B,CRICOS,Added or Changed
C10169,True,041436K,CRICOS,Added or Changed
C10169,True,041436K,CRICOS,Added or Changed
C10169,True,041436K,CRICOS,Added or Changed
C10169,True,041436K,CRICOS,Added or Changed
C10169,True,041436K,CRICOS,Added or Changed
C10169,True,041436K,CRICOS,Added or Changed
C10172,True,026806C,CRICOS,Added or Changed
C10172,True,026806C,CRICOS,Added or Changed
C10172,True,026806C,CRICOS,Added or Changed
C10172,True,026806C,CRICOS,Added or Changed
C10172,True,026806C,CRICOS,Added or Changed
C10172,True,026806C,CRICOS,Added or Changed
C10172,True,026806C,CRICOS,Added or Changed
C10184,True,023607A,CRICOS,Added or Changed
C10184,True,023607A,CRICOS,Added or Changed
C10184,True,023607A,CRICOS,Added or Changed
C10184,True,023607A,CRICOS,Added or Changed
C10184,True,023607A,CRICOS,Added or Changed
C10184,True,023607A,CRICOS,Added or Changed
C10184,True,023607A,CRICOS,Added or Changed
C10184,True,023607A,CRICOS,Added or Changed
C10184,True,023607A,CRICOS,Added or Changed
C10184,True,023607A,CRICOS,Added or Changed
C10214,True,044183B,CRICOS,Added or Changed
C10214,True,044183B,CRICOS,Added or Changed
C10214,True,044183B,CRICOS,Added or Changed
C10215,True,047836A,CRICOS,Added or Changed
C10215,True,047836A,CRICOS,Added or Changed
C10215,True,047836A,CRICOS,Added or Changed
C10219,True,047835B,CRICOS,Added or Changed
C10219,True,047835B,CRICOS,Added or Changed
C10219,True,047835B,CRICOS,Added or Changed
C10219,True,047835B,CRICOS,Added or Changed
C10219,True,047835B,CRICOS,Added or Changed
C10219,True,047835B,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10223,True,079561C,CRICOS,Added or Changed
C10226,True,063721A,CRICOS,Added or Changed
C10226,True,063721A,CRICOS,Added or Changed
C10226,True,063721A,CRICOS,Added or Changed
C10226,True,063721A,CRICOS,Added or Changed
C10228,True,079735G,CRICOS,Added or Changed
C10228,True,079735G,CRICOS,Added or Changed
C10228,True,079735G,CRICOS,Added or Changed
C10228,True,079735G,CRICOS,Added or Changed
C10228,True,079735G,CRICOS,Added or Changed
C10228,True,079735G,CRICOS,Added or Changed
C10228,True,079735G,CRICOS,Added or Changed
C10229,True,057197M,CRICOS,Added or Changed
C10229,True,057197M,CRICOS,Added or Changed
C10229,True,057197M,CRICOS,Added or Changed
C10239,True,059726G,CRICOS,Added or Changed
C10239,True,059726G,CRICOS,Added or Changed
C10239,True,059726G,CRICOS,Added or Changed
C10239,True,059726G,CRICOS,Added or Changed
C10239,True,059726G,CRICOS,Added or Changed
C10242,True,040705B,CRICOS,Added or Changed
C10242,True,040705B,CRICOS,Added or Changed
C10242,True,040705B,CRICOS,Added or Changed
C10242,True,040705B,CRICOS,Added or Changed
